domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,fd_search_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
barman-sat11-strips,pfile07-028.pddl,abstraction-asp,timed out,1800.1228940188885,abstract_asp,,0.32908937335014343,0.005043771117925644,0.19884342700242996,0.017702333629131317,0.04328884929418564,0.4072026424109936,0.30356739833950996,,0.15144070237874985,0.07073510065674782,,,,,,2,0,,,33,,34,,2,hand,
barman-sat11-strips,pfile07-028.pddl,asp,timed out,1800.1299263760448,concrete_asp,,,,,,,0.36288299039006233,,,0.13338913396000862,,,,,,,,,,,,,,46,,,
barman-sat11-strips,pfile07-028.pddl,fd,success,3.102917369455099,total,0.971248,,,,,,,,0.965602,,,,,,,valid,,,,,,160,,,,,
barman-sat11-strips,pfile08-029.pddl,abstraction-asp,timed out,1800.1239657476544,abstract_asp,,0.3345319516956806,0.005627170205116272,0.21707163751125336,0.018664665520191193,0.05149839073419571,0.4545225575566292,0.3310326039791107,,0.1844172105193138,0.08676175400614738,,,,,,2,0,,,33,,34,,2,hand,
barman-sat11-strips,pfile08-029.pddl,asp,timed out,1800.131741490215,concrete_asp,,,,,,,0.5187885798513889,,,0.17584026232361794,,,,,,,,,,,,,,45,,,
barman-sat11-strips,pfile08-029.pddl,fd,success,3.7465808652341366,total,1.415094,,,,,,,,1.407977,,,,,,,valid,,,,,,188,,,,,
barman-sat11-strips,pfile08-030.pddl,abstraction-asp,timed out,1800.123387105763,abstract_asp,,0.34627386555075645,0.005548086017370224,0.24541912227869034,0.018499527126550674,0.05112435668706894,0.4911598339676857,0.3284892700612545,,0.18951459228992462,0.08761047944426537,,,,,,2,0,,,34,,35,,2,hand,
barman-sat11-strips,pfile08-030.pddl,asp,timed out,1800.0413916297257,concrete_asp,,,,,,,0.47978922352194786,,,0.1722288802266121,,,,,,,,,,,,,,44,,,
barman-sat11-strips,pfile08-030.pddl,fd,success,4.945129115134478,total,1.247994,,,,,,,,1.238879,,,,,,,valid,,,,,,165,,,,,
barman-sat11-strips,pfile08-031.pddl,abstraction-asp,timed out,1800.124914970249,abstract_asp,,0.33402387611567974,0.00563440565019846,0.22076628357172012,0.018626577220857143,0.05166528094559908,0.455888906493783,0.3327951990067959,,0.1851392826065421,0.08622289821505547,,,,,,2,0,,,38,,39,,2,hand,
barman-sat11-strips,pfile08-031.pddl,asp,timed out,1800.049460861832,concrete_asp,,,,,,,0.45892785862088203,,,0.17747574299573898,,,,,,,,,,,,,,44,,,
barman-sat11-strips,pfile08-031.pddl,fd,success,84.78573105111718,total,81.387825,,,,,,,,81.379542,,,,,,,valid,,,,,,231,,,,,
barman-sat11-strips,pfile08-032.pddl,abstraction-asp,timed out,1800.1256655836478,abstract_asp,,0.34384979493916035,0.005496074445545673,0.27358779590576887,0.018673901446163654,0.052123354747891426,0.5030041392892599,0.3259934466332197,,0.18635268602520227,0.08666504453867674,,,,,,2,0,,,35,,36,,2,hand,
barman-sat11-strips,pfile08-032.pddl,asp,timed out,1800.1339576169848,concrete_asp,,,,,,,0.49721406027674675,,,0.1983090154826641,,,,,,,,,,,,,,45,,,
barman-sat11-strips,pfile08-032.pddl,fd,success,3.4176765391603112,total,1.453645,,,,,,,,1.448097,,,,,,,valid,,,,,,208,,,,,
barman-sat11-strips,pfile09-033.pddl,abstraction-asp,timed out,1800.0524390041828,abstract_asp,,0.33905914798378944,0.011435844004154205,0.22817964106798172,0.01896500214934349,0.04907454177737236,0.48957309126853943,0.35055314376950264,,0.20757808536291122,0.09700959548354149,,,,,,2,0,,,37,,38,,2,hand,
barman-sat11-strips,pfile09-033.pddl,asp,timed out,1800.1363353990018,concrete_asp,,,,,,,0.49180131405591965,,,0.19676273688673973,,,,,,,,,,,,,,46,,,
barman-sat11-strips,pfile09-033.pddl,fd,success,8.447688247077167,total,4.620622,,,,,,,,4.61275,,,,,,,valid,,,,,,252,,,,,
barman-sat11-strips,pfile09-034.pddl,abstraction-asp,timed out,1800.0386113226414,abstract_asp,,0.3478379361331463,0.011098138988018036,0.2523142248392105,0.018907487392425537,0.048360493034124374,0.4896868057549,0.3451034314930439,,0.20714590698480606,0.09691805765032768,,,,,,2,0,,,36,,37,,2,hand,
barman-sat11-strips,pfile09-034.pddl,asp,timed out,1800.1187690384686,concrete_asp,,,,,,,0.5042652264237404,,,0.1941646784543991,,,,,,,,,,,,,,40,,,
barman-sat11-strips,pfile09-034.pddl,fd,success,5.28829162940383,total,2.597984,,,,,,,,2.592098,,,,,,,valid,,,,,,231,,,,,
barman-sat11-strips,pfile09-035.pddl,abstraction-asp,timed out,1800.125648651272,abstract_asp,,0.35122542455792427,0.011092130094766617,0.2690650410950184,0.01919637620449066,0.049903202801942825,0.4911387898027897,0.34941836073994637,,0.20884503424167633,0.09667553007602692,,,,,,2,0,,,33,,34,,2,hand,
barman-sat11-strips,pfile09-035.pddl,asp,timed out,1800.124487683177,concrete_asp,,,,,,,0.4946935474872589,,,0.1930384673178196,,,,,,,,,,,,,,42,,,
barman-sat11-strips,pfile09-035.pddl,fd,success,3.789283419959247,total,1.483784,,,,,,,,1.476455,,,,,,,valid,,,,,,226,,,,,
barman-sat11-strips,pfile09-036.pddl,abstraction-asp,timed out,1800.1190177053213,abstract_asp,,0.33470572903752327,0.011286620050668716,0.23048073798418045,0.01908842846751213,0.04855799674987793,0.48717135563492775,0.3459957167506218,,0.2079182080924511,0.0951925776898861,,,,,,2,0,,,38,,39,,2,hand,
barman-sat11-strips,pfile09-036.pddl,asp,timed out,1800.1371283009648,concrete_asp,,,,,,,0.4982524514198303,,,0.19497403874993324,,,,,,,,,,,,,,47,,,
barman-sat11-strips,pfile09-036.pddl,fd,success,6.729482164606452,total,4.533502,,,,,,,,4.529897,,,,,,,valid,,,,,,213,,,,,
barman-sat11-strips,pfile10-037.pddl,abstraction-asp,timed out,1800.1149685531855,abstract_asp,,0.33555421233177185,0.005280517041683197,0.23713946342468262,0.019131503999233246,0.04978380724787712,0.5082832351326942,0.35688019171357155,,0.22151769697666168,0.10327285155653954,,,,,,2,0,,,34,,35,,2,hand,
barman-sat11-strips,pfile10-037.pddl,asp,timed out,1800.1295508779585,concrete_asp,,,,,,,0.5102554149925709,,,0.20806702971458435,,,,,,,,,,,,,,42,,,
barman-sat11-strips,pfile10-037.pddl,fd,success,3.898124396800995,total,1.520562,,,,,,,,1.510343,,,,,,,valid,,,,,,225,,,,,
barman-sat11-strips,pfile10-038.pddl,abstraction-asp,timed out,1800.1233371198177,abstract_asp,,0.35235555097460747,0.005278691649436951,0.2708626948297024,0.01954098790884018,0.049722056835889816,0.5541899539530277,0.3581533581018448,,0.22414619103074074,0.1027367152273655,,,,,,2,0,,,32,,33,,2,hand,
barman-sat11-strips,pfile10-038.pddl,asp,timed out,1800.0656227180734,concrete_asp,,,,,,,0.603617949411273,,,0.19585656560957432,,,,,,,,,,,,,,42,,,
barman-sat11-strips,pfile10-038.pddl,fd,success,11.441311437636614,total,3.83766,,,,,,,,3.830087,,,,,,,valid,,,,,,273,,,,,
barman-sat11-strips,pfile10-039.pddl,abstraction-asp,timed out,1800.1286715567112,abstract_asp,,0.3377259895205498,0.005299955606460571,0.24214309826493263,0.01942465826869011,0.05032695457339287,0.5134315825998783,0.363196536898613,,0.2212085761129856,0.10351166501641273,,,,,,2,0,,,37,,38,,2,hand,
barman-sat11-strips,pfile10-039.pddl,asp,timed out,1800.1239313334227,concrete_asp,,,,,,,0.4748759074136615,,,0.1935495100915432,,,,,,,,,,,,,,41,,,
barman-sat11-strips,pfile10-039.pddl,fd,success,3.533589486964047,total,1.173942,,,,,,,,1.165913,,,,,,,valid,,,,,,216,,,,,
barman-sat11-strips,pfile10-040.pddl,abstraction-asp,timed out,1800.125819079578,abstract_asp,,0.2996451072394848,0.005016680806875229,0.21187416091561317,0.018854837864637375,0.048942696303129196,0.47084637731313705,0.31667274609208107,,0.20716311037540436,0.1118529811501503,,,,,,2,0,,,36,,37,,2,hand,
barman-sat11-strips,pfile10-040.pddl,asp,timed out,1800.1248582191765,concrete_asp,,,,,,,0.5059056282043457,,,0.20530914887785912,,,,,,,,,,,,,,40,,,
barman-sat11-strips,pfile10-040.pddl,fd,success,4.034508738666773,total,1.675484,,,,,,,,1.668061,,,,,,,valid,,,,,,191,,,,,
barman-sat14-strips,p1-11-4-15.pddl,abstraction-asp,timed out,1800.0908592678607,abstract_asp,,0.3447381742298603,0.0052364058792591095,0.27497531473636627,0.019195228815078735,0.050885144621133804,0.5073935128748417,0.3600749336183071,,0.22483772411942482,0.10296102240681648,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p1-11-4-15.pddl,asp,timed out,1800.132983725518,concrete_asp,,,,,,,0.5310725048184395,,,0.21159530896693468,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p1-11-4-15.pddl,fd,success,3.8091408871114254,total,1.549585,,,,,,,,1.540716,,,,,,,valid,,,,,,240,,,,,
barman-sat14-strips,p1-11-5-15.pddl,abstraction-asp,timed out,1800.125874435529,abstract_asp,,0.3515985393896699,0.005246288143098354,0.2800433738157153,0.019709011539816856,0.05104763712733984,0.5464991871267557,0.3925993889570236,,0.2541085258126259,0.11621125042438507,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p1-11-5-15.pddl,asp,timed out,1800.1335796043277,concrete_asp,,,,,,,0.5997838312759995,,,0.22967904061079025,,,,,,,,,,,,,,43,,,
barman-sat14-strips,p1-11-5-15.pddl,fd,success,9.403552907519042,total,1.514681,,,,,,,,1.508024,,,,,,,valid,,,,,,221,,,,,
barman-sat14-strips,p1-11-5-16.pddl,abstraction-asp,timed out,1800.1269964538515,abstract_asp,,0.35395993012934923,0.005259101279079914,0.28197185322642326,0.019697311334311962,0.05794866383075714,0.5736204124987125,0.39656610041856766,,0.2661080788820982,0.12340806145220995,,,,,,2,0,,,36,,37,,2,hand,
barman-sat14-strips,p1-11-5-16.pddl,asp,timed out,1800.1324647292495,concrete_asp,,,,,,,0.6022002920508385,,,0.24018048867583275,,,,,,,,,,,,,,41,,,
barman-sat14-strips,p1-11-5-16.pddl,fd,success,4.16630220413208,total,1.724024,,,,,,,,1.714857,,,,,,,valid,,,,,,168,,,,,
barman-sat14-strips,p2-10-4-13.pddl,abstraction-asp,timed out,1800.1259869635105,abstract_asp,,0.3345508426427841,0.005574434995651245,0.25916923210024834,0.01829202100634575,0.04566406086087227,0.5110120996832848,0.32927417010068893,,0.18937724083662033,0.08699870482087135,,,,,,2,0,,,37,,38,,2,hand,
barman-sat14-strips,p2-10-4-13.pddl,asp,timed out,1800.1286355219781,concrete_asp,,,,,,,0.4771117568016052,,,0.17571697756648064,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-10-4-13.pddl,fd,success,22.326124088838696,total,20.297344,,,,,,,,20.291273,,,,,,,valid,,,,,,258,,,,,
barman-sat14-strips,p2-11-4-15.pddl,abstraction-asp,timed out,1800.124168771319,abstract_asp,,0.30368230678141117,0.005082953721284866,0.25230320543050766,0.018683288246393204,0.049395134672522545,0.5232720952481031,0.332541236653924,,0.2087666541337967,0.09631109144538641,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p2-11-4-15.pddl,asp,timed out,1800.1313586942852,concrete_asp,,,,,,,0.5128061734139919,,,0.21048963069915771,,,,,,,,,,,,,,39,,,
barman-sat14-strips,p2-11-4-15.pddl,fd,success,5.113441955298185,total,2.956469,,,,,,,,2.950385,,,,,,,valid,,,,,,204,,,,,
barman-sat14-strips,p2-11-5-15.pddl,abstraction-asp,timed out,1800.1251621441916,abstract_asp,,0.32457178831100464,0.0051430631428956985,0.2500774599611759,0.01946044247597456,0.05054157506674528,0.5472288792952895,0.376940481364727,,0.25020553451031446,0.1155334934592247,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p2-11-5-15.pddl,asp,timed out,1800.0368220694363,concrete_asp,,,,,,,0.5851676724851131,,,0.23682451993227005,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-11-5-15.pddl,fd,success,4.546627523377538,total,1.437244,,,,,,,,1.429201,,,,,,,valid,,,,,,159,,,,,
barman-sat14-strips,p2-11-5-16.pddl,abstraction-asp,timed out,1800.1299804234877,abstract_asp,,0.3337110858410597,0.00529453344643116,0.29774559009820223,0.019620494917035103,0.05814540386199951,0.5711642233654857,0.3901412123814225,,0.2704556826502085,0.12362364493310452,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p2-11-5-16.pddl,asp,timed out,1800.1506559960544,concrete_asp,,,,,,,0.6398355513811111,,,0.2529197335243225,,,,,,,,,,,,,,41,,,
barman-sat14-strips,p2-11-5-16.pddl,fd,success,3.9353495836257935,total,1.998838,,,,,,,,1.994458,,,,,,,valid,,,,,,218,,,,,
barman-sat14-strips,p2-11-5-17.pddl,abstraction-asp,timed out,1800.1279475726187,abstract_asp,,0.29378417506814003,0.005520530045032501,0.236518707126379,0.02042146399617195,0.05390658974647522,0.5374794192612171,0.42122990638017654,,0.2612736113369465,0.14451445639133453,,,,,,11,0,,,34,,35,,3,shot,
barman-sat14-strips,p2-11-5-17.pddl,asp,timed out,1800.1355443522334,concrete_asp,,,,,,,0.6334952376782894,,,0.2623673155903816,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-11-5-17.pddl,fd,success,7.01613063365221,total,3.954794,,,,,,,,3.945023,,,,,,,valid,,,,,,235,,,,,
barman-sat14-strips,p3-10-4-13.pddl,abstraction-asp,timed out,1800.1212078751996,abstract_asp,,0.3308983454480767,0.005500032566487789,0.2544500809162855,0.01836315169930458,0.04547587130218744,0.49380351789295673,0.3277007322758436,,0.1894997451454401,0.08770279958844185,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p3-10-4-13.pddl,asp,timed out,1800.13388780877,concrete_asp,,,,,,,0.4404574893414974,,,0.16332095116376877,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p3-10-4-13.pddl,fd,success,6.576309701427817,total,3.541385,,,,,,,,3.533575,,,,,,,valid,,,,,,223,,,,,
barman-sat14-strips,p3-11-4-15.pddl,abstraction-asp,timed out,1800.13426361233,abstract_asp,,0.34004753455519676,0.00520097091794014,0.27818331494927406,0.019245680421590805,0.04940167814493179,0.5846672505140305,0.3643990308046341,,0.22818583250045776,0.10223278030753136,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p3-11-4-15.pddl,asp,timed out,1800.1327992752194,concrete_asp,,,,,,,0.5102244913578033,,,0.20767896622419357,,,,,,,,,,,,,,43,,,
barman-sat14-strips,p3-11-4-15.pddl,fd,success,6.954905066639185,total,4.573122,,,,,,,,4.564261,,,,,,,valid,,,,,,262,,,,,
barman-sat14-strips,p3-11-5-15.pddl,abstraction-asp,timed out,1800.132773116231,abstract_asp,,0.36323834396898746,0.005415533669292927,0.2687663361430168,0.020027291029691696,0.05215464532375336,0.5585222225636244,0.38802606984972954,,0.2530170911923051,0.11695864051580429,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p3-11-5-15.pddl,asp,timed out,1800.1364283263683,concrete_asp,,,,,,,0.581135593354702,,,0.24977878108620644,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p3-11-5-15.pddl,fd,success,6.291283842176199,total,3.279287,,,,,,,,3.272909,,,,,,,valid,,,,,,222,,,,,
barman-sat14-strips,p3-11-5-16.pddl,abstraction-asp,timed out,1800.1341927871108,abstract_asp,,0.34729028865695,0.005402594804763794,0.305447231978178,0.02063984051346779,0.05594585835933685,0.575955543667078,0.45628325641155243,,0.2676053009927273,0.1449916660785675,,,,,,11,0,,,33,,34,,3,shot,
barman-sat14-strips,p3-11-5-16.pddl,asp,timed out,1800.1404004991055,concrete_asp,,,,,,,0.6294228248298168,,,0.2523065432906151,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p3-11-5-16.pddl,fd,success,6.32639217376709,total,4.033299,,,,,,,,4.025895,,,,,,,valid,,,,,,196,,,,,
barman-sat14-strips,p3-11-5-17.pddl,abstraction-asp,timed out,1800.127751160413,abstract_asp,,0.342515729367733,0.0057055167853832245,0.3063993752002716,0.020807959139347076,0.056522633880376816,0.6418292671442032,0.47183772549033165,,0.28341079503297806,0.15205511450767517,,,,,,11,0,,,32,,33,,3,shot,
barman-sat14-strips,p3-11-5-17.pddl,asp,timed out,1800.1317054331303,concrete_asp,,,,,,,0.6366050355136395,,,0.26617224141955376,,,,,,,,,,,,,,39,,,
barman-sat14-strips,p3-11-5-17.pddl,fd,success,8.153417270630598,total,5.435085,,,,,,,,5.426929,,,,,,,valid,,,,,,310,,,,,
barman-sat14-strips,p4-11-4-14.pddl,abstraction-asp,timed out,1800.13019843027,abstract_asp,,0.2922997400164604,0.005403019487857819,0.22279733419418335,0.018353775143623352,0.04717126488685608,0.441855575889349,0.30551785975694656,,0.1935030296444893,0.09123128652572632,,,,,,2,0,,,33,,34,,2,hand,
barman-sat14-strips,p4-11-4-14.pddl,asp,timed out,1800.140423413366,concrete_asp,,,,,,,0.6128543838858604,,,0.1959371380507946,,,,,,,,,,,,,,47,,,
barman-sat14-strips,p4-11-4-14.pddl,fd,success,4.38882652297616,total,1.360631,,,,,,,,1.354025,,,,,,,valid,,,,,,212,,,,,
barman-sat14-strips,p4-11-4-15.pddl,abstraction-asp,timed out,1800.1227951459587,abstract_asp,,0.32694122195243835,0.005158718675374985,0.23845091462135315,0.019305303692817688,0.04953974857926369,0.5093410052359104,0.35706523805856705,,0.2238558754324913,0.10186726599931717,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p4-11-4-15.pddl,asp,timed out,1800.1326231621206,concrete_asp,,,,,,,0.5744952075183392,,,0.21417314559221268,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p4-11-4-15.pddl,fd,success,527.3621034920216,total,524.3154,,,,,,,,524.307273,,,,,,,valid,,,,,,234,,,,,
barman-sat14-strips,p4-11-5-15.pddl,abstraction-asp,timed out,1800.1202484965324,abstract_asp,,0.3410530835390091,0.005288459360599518,0.2752288617193699,0.019679982215166092,0.05182768404483795,0.590648390352726,0.37582874670624733,,0.2546527311205864,0.11563228070735931,,,,,,2,0,,,36,,37,,2,hand,
barman-sat14-strips,p4-11-5-15.pddl,asp,timed out,1800.13299157843,concrete_asp,,,,,,,0.5526826344430447,,,0.23711826279759407,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p4-11-5-15.pddl,fd,success,5.563199516385794,total,3.254254,,,,,,,,3.247548,,,,,,,valid,,,,,,223,,,,,
barman-sat14-strips,p5-10-4-13.pddl,abstraction-asp,timed out,1800.125546593219,abstract_asp,,0.32411327213048935,0.005506753921508789,0.2181222327053547,0.018331855535507202,0.045201387256383896,0.45276837423443794,0.33099013566970825,,0.18509361892938614,0.08692845702171326,,,,,,2,0,,,37,,38,,2,hand,
barman-sat14-strips,p5-10-4-13.pddl,asp,timed out,1800.1331015713513,concrete_asp,,,,,,,0.49340445175766945,,,0.17669910565018654,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p5-10-4-13.pddl,fd,success,4.447882406413555,total,1.124787,,,,,,,,1.116086,,,,,,,valid,,,,,,203,,,,,
barman-sat14-strips,p5-11-4-15.pddl,abstraction-asp,timed out,1800.1279351860285,abstract_asp,,0.32764043286442757,0.005216129124164581,0.2893432453274727,0.01916133612394333,0.04990861937403679,0.5102558098733425,0.3612468093633652,,0.22786260023713112,0.10252295434474945,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p5-11-4-15.pddl,asp,timed out,1800.1328097330406,concrete_asp,,,,,,,0.487140198238194,,,0.20854744873940945,,,,,,,,,,,,,,41,,,
barman-sat14-strips,p5-11-4-15.pddl,fd,success,3.465358277782798,total,1.561661,,,,,,,,1.557889,,,,,,,valid,,,,,,217,,,,,
barman-sat14-strips,p5-11-5-15.pddl,abstraction-asp,timed out,1800.128171786666,abstract_asp,,0.337601013481617,0.00520835816860199,0.2864699512720108,0.01978767290711403,0.05229774862527847,0.585893414914608,0.3792799860239029,,0.2559885196387768,0.1167924739420414,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p5-11-5-15.pddl,asp,timed out,1800.1344764269888,concrete_asp,,,,,,,0.5540370680391788,,,0.23367664963006973,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p5-11-5-15.pddl,fd,success,6.873357027769089,total,3.672348,,,,,,,,3.666611,,,,,,,valid,,,,,,238,,,,,
barman-sat14-strips,p5-11-5-16.pddl,abstraction-asp,timed out,1800.1223891861737,abstract_asp,,0.3297841213643551,0.005158551968634129,0.2968123145401478,0.01976812072098255,0.05777072533965111,0.5735259801149368,0.3937782244756818,,0.2652354957535863,0.12388079520314932,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p5-11-5-16.pddl,asp,timed out,1800.13791622594,concrete_asp,,,,,,,0.6474199034273624,,,0.25234072655439377,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p5-11-5-16.pddl,fd,success,3.5971053689718246,total,1.66433,,,,,,,,1.66091,,,,,,,valid,,,,,,187,,,,,
childsnack-sat14-strips,child-snack_pfile05-2.pddl,abstraction-asp,timed out,1800.1411821171641,abstract_solving,,0.17866268195211887,0.0025081420317292213,0.1618394311517477,0.022186972200870514,0.01823059841990471,0.3236484667286277,0.1640605302527547,,0.10881510097533464,0.010771209374070168,14.147037101909518,,,,,5,0,10,0,15,,16,11,13,sandwich,
childsnack-sat14-strips,child-snack_pfile05-2.pddl,asp,timed out,1800.1154127689078,concrete_asp,,,,,,,0.412071886472404,,,0.11421469133347273,,,,,,,,,,,,,,14,,,
