domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
barman-sat11-strips,pfile08-029.pddl,abstract,timed out,1800.0377105362713,abstract_asp,,0.3465740978717804,0.005220148712396622,0.24739614874124527,0.019828420132398605,0.05361569672822952,0.49475013464689255,0.3320956379175186,,0.18938129767775536,0.08678704872727394,,,,,,2,0,,,33,,34,,2,hand,
barman-sat11-strips,pfile08-029.pddl,concrete,timed out,1800.046726744622,concrete_asp,,,,,,,0.45433229207992554,,,0.2931094840168953,,,,,,,,,,,,,,46,,,
barman-sat11-strips,pfile08-029.pddl,lama,success,3.566742330789566,total,1.459346,,,,,,,,1.455273,,,,,,,,,,,,,188,,,,,
barman-sat11-strips,pfile08-030.pddl,abstract,timed out,1800.1262163817883,abstract_asp,,0.3539324998855591,0.005162995308637619,0.26565229892730713,0.01975785568356514,0.05347289517521858,0.51893300563097,0.3334042690694332,,0.18887094035744667,0.08683804422616959,,,,,,2,0,,,34,,35,,2,hand,
barman-sat11-strips,pfile08-030.pddl,concrete,timed out,1800.124500732869,concrete_asp,,,,,,,0.44761278480291367,,,0.16508151590824127,,,,,,,,,,,,,,44,,,
barman-sat11-strips,pfile08-030.pddl,lama,success,2.724773325957358,total,1.163257,,,,,,,,1.159456,,,,,,,,,,,,,165,,,,,
barman-sat11-strips,pfile08-031.pddl,abstract,timed out,1800.1225197166204,abstract_asp,,0.34841569513082504,0.005263958126306534,0.25579289346933365,0.019824575632810593,0.05441835895180702,0.5213552713394165,0.3320568837225437,,0.18895839899778366,0.08729317784309387,,,,,,2,0,,,39,,40,,2,hand,
barman-sat11-strips,pfile08-031.pddl,concrete,timed out,1800.1467578709126,concrete_asp,,,,,,,0.42036114260554314,,,0.16400806233286858,,,,,,,,,,,,,,45,,,
barman-sat11-strips,pfile08-031.pddl,lama,success,84.86035357415676,total,82.975443,,,,,,,,82.971154,,,,,,,,,,,,,231,,,,,
barman-sat11-strips,pfile08-032.pddl,abstract,timed out,1800.1205808892846,abstract_asp,,0.35456548631191254,0.005151517689228058,0.2466229945421219,0.019919615238904953,0.05398794636130333,0.4994002804160118,0.3266833573579788,,0.1901402249932289,0.08637061342597008,,,,,,2,0,,,35,,36,,2,hand,
barman-sat11-strips,pfile08-032.pddl,concrete,timed out,1800.124332383275,concrete_asp,,,,,,,0.46497321128845215,,,0.16718950495123863,,,,,,,,,,,,,,45,,,
barman-sat11-strips,pfile08-032.pddl,lama,success,3.023249238729477,total,1.531075,,,,,,,,1.527476,,,,,,,,,,,,,208,,,,,
barman-sat11-strips,pfile09-033.pddl,abstract,timed out,1800.1269880495965,abstract_asp,,0.33680684119462967,0.011049125343561172,0.22905003279447556,0.02019771933555603,0.05032186955213547,0.4904671460390091,0.3504078723490238,,0.20684178918600082,0.09674058109521866,,,,,,2,0,,,37,,38,,2,hand,
barman-sat11-strips,pfile09-033.pddl,concrete,timed out,1800.075362034142,concrete_asp,,,,,,,0.45183850824832916,,,0.18172712251544,,,,,,,,,,,,,,46,,,
barman-sat11-strips,pfile09-033.pddl,lama,success,6.022497088648379,total,4.33988,,,,,,,,4.33614,,,,,,,,,,,,,252,,,,,
barman-sat11-strips,pfile09-034.pddl,abstract,timed out,1800.1222993284464,abstract_asp,,0.3621389791369438,0.011279113590717316,0.24745284393429756,0.020034611225128174,0.050655316561460495,0.5177518278360367,0.34687386453151703,,0.20570872724056244,0.09705289080739021,,,,,,2,0,,,36,,37,,2,hand,
barman-sat11-strips,pfile09-034.pddl,concrete,timed out,1800.126922625117,concrete_asp,,,,,,,0.4840595340356231,,,0.18566179275512695,,,,,,,,,,,,,,40,,,
barman-sat11-strips,pfile09-034.pddl,lama,success,5.079845070838928,total,2.803163,,,,,,,,2.799474,,,,,,,,,,,,,231,,,,,
barman-sat11-strips,pfile09-035.pddl,abstract,timed out,1800.1265258416533,abstract_asp,,0.3370709829032421,0.011177662760019302,0.230421282351017,0.019863508641719818,0.050606999546289444,0.4985480383038521,0.3534226529300213,,0.20685314014554024,0.09665310010313988,,,,,,2,0,,,33,,34,,2,hand,
barman-sat11-strips,pfile09-035.pddl,concrete,timed out,1800.072161898017,concrete_asp,,,,,,,0.47424353659152985,,,0.36174749210476875,,,,,,,,,,,,,,42,,,
barman-sat11-strips,pfile09-035.pddl,lama,success,3.5555189568549395,total,1.499642,,,,,,,,1.496206,,,,,,,,,,,,,226,,,,,
barman-sat11-strips,pfile09-036.pddl,abstract,timed out,1800.1336594931781,abstract_asp,,0.3450728952884674,0.011357080191373825,0.2433909811079502,0.020117055624723434,0.051032744348049164,0.513603400439024,0.34998757392168045,,0.20922841504216194,0.09592077136039734,,,,,,2,0,,,38,,39,,2,hand,
barman-sat11-strips,pfile09-036.pddl,concrete,timed out,1800.1276623094454,concrete_asp,,,,,,,0.5024653105065227,,,0.32096005883067846,,,,,,,,,,,,,,48,,,
barman-sat11-strips,pfile09-036.pddl,lama,success,6.7218281626701355,total,4.589097,,,,,,,,4.585318,,,,,,,,,,,,,213,,,,,
barman-sat11-strips,pfile10-037.pddl,abstract,timed out,1800.1274052001536,abstract_asp,,0.3649718761444092,0.005339764058589935,0.28672105073928833,0.02014646679162979,0.052773136645555496,0.5869481042027473,0.3638602942228317,,0.2275761291384697,0.10188793763518333,,,,,,2,0,,,34,,35,,2,hand,
barman-sat11-strips,pfile10-037.pddl,concrete,timed out,1800.1238361522555,concrete_asp,,,,,,,0.4709179885685444,,,0.19486349076032639,,,,,,,,,,,,,,43,,,
barman-sat11-strips,pfile10-037.pddl,lama,success,4.0236152820289135,total,1.551012,,,,,,,,1.547217,,,,,,,,,,,,,225,,,,,
barman-sat11-strips,pfile10-038.pddl,abstract,timed out,1800.1240625865757,abstract_asp,,0.3585050590336323,0.005270622670650482,0.2739306055009365,0.020243167877197266,0.05224212631583214,0.5526781603693962,0.3596482537686825,,0.2243485040962696,0.10151395201683044,,,,,,2,0,,,32,,33,,2,hand,
barman-sat11-strips,pfile10-038.pddl,concrete,timed out,1800.07480000332,concrete_asp,,,,,,,0.4949764870107174,,,0.38453568518161774,,,,,,,,,,,,,,42,,,
barman-sat11-strips,pfile10-038.pddl,lama,success,5.650328233838081,total,3.784459,,,,,,,,3.780422,,,,,,,,,,,,,273,,,,,
barman-sat11-strips,pfile10-039.pddl,abstract,timed out,1800.1275893878192,abstract_asp,,0.3624039441347122,0.005230981856584549,0.28582354448735714,0.02003348618745804,0.052446466870605946,0.5740028750151396,0.36296965181827545,,0.22612677607685328,0.10224886331707239,,,,,,2,0,,,37,,38,,2,hand,
barman-sat11-strips,pfile10-039.pddl,concrete,timed out,1800.1236483696848,concrete_asp,,,,,,,0.4927961900830269,,,0.1965888561680913,,,,,,,,,,,,,,41,,,
barman-sat11-strips,pfile10-039.pddl,lama,success,2.7982779927551746,total,1.10583,,,,,,,,1.102047,,,,,,,,,,,,,216,,,,,
barman-sat11-strips,pfile10-040.pddl,abstract,timed out,1800.1335508078337,abstract_asp,,0.37970974668860435,0.00543878972530365,0.286069143563509,0.02081216499209404,0.053588200360536575,0.5931621640920639,0.37758322432637215,,0.24423552304506302,0.10506678745150566,,,,,,2,0,,,36,,37,,2,hand,
barman-sat11-strips,pfile10-040.pddl,concrete,timed out,1800.1378214880824,concrete_asp,,,,,,,0.4845404475927353,,,0.4025654122233391,,,,,,,,,,,,,,40,,,
barman-sat11-strips,pfile10-040.pddl,lama,success,3.159225158393383,total,1.662298,,,,,,,,1.658587,,,,,,,,,,,,,191,,,,,
barman-sat14-strips,p1-11-4-15.pddl,abstract,timed out,1800.1263287216425,abstract_asp,,0.33930569887161255,0.005168292671442032,0.2626156099140644,0.020414039492607117,0.05078926309943199,0.537221398204565,0.38391097635030746,,0.22804756090044975,0.10235080868005753,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p1-11-4-15.pddl,concrete,timed out,1800.132559824735,concrete_asp,,,,,,,0.5219207406044006,,,0.21089915931224823,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p1-11-4-15.pddl,lama,success,3.2969872877001762,total,1.553438,,,,,,,,1.546904,,,,,,,,,,,,,240,,,,,
barman-sat14-strips,p1-11-5-15.pddl,abstract,timed out,1800.1231726147234,abstract_asp,,0.3402977026998997,0.005213946104049683,0.28059979155659676,0.020473353564739227,0.05353535711765289,0.5903320387005806,0.37858110293745995,,0.2544888034462929,0.1172097846865654,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p1-11-5-15.pddl,concrete,timed out,1800.1295880936086,concrete_asp,,,,,,,0.4968326985836029,,,0.2033231444656849,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p1-11-5-15.pddl,lama,success,3.2752855671569705,total,1.603698,,,,,,,,1.596416,,,,,,,,,,,,,221,,,,,
barman-sat14-strips,p1-11-5-16.pddl,abstract,timed out,1800.1265077032149,abstract_asp,,0.32937735319137573,0.005273435264825821,0.25382542610168457,0.020562011748552322,0.06024739891290665,0.5700499974191189,0.38945455476641655,,0.2667611464858055,0.1234004944562912,,,,,,2,0,,,36,,37,,2,hand,
barman-sat14-strips,p1-11-5-16.pddl,concrete,timed out,1800.1316850399598,concrete_asp,,,,,,,0.6583289997652173,,,0.2524801203981042,,,,,,,,,,,,,,40,,,
barman-sat14-strips,p1-11-5-16.pddl,lama,success,5.031890939921141,total,2.436871,,,,,,,,2.432367,,,,,,,,,,,,,168,,,,,
barman-sat14-strips,p2-10-4-13.pddl,abstract,timed out,1800.1279589869082,abstract_asp,,0.31812402606010437,0.005052726715803146,0.22284871712327003,0.019595038145780563,0.047800540924072266,0.45667027682065964,0.3352433331310749,,0.18458465486764908,0.0865650437772274,,,,,,2,0,,,37,,38,,2,hand,
barman-sat14-strips,p2-10-4-13.pddl,concrete,timed out,1800.1288538835943,concrete_asp,,,,,,,0.5304678454995155,,,0.17731572315096855,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-10-4-13.pddl,lama,success,22.89719630777836,total,20.423505,,,,,,,,20.416125,,,,,,,,,,,,,258,,,,,
barman-sat14-strips,p2-11-4-15.pddl,abstract,timed out,1800.1261625196785,abstract_asp,,0.34494390431791544,0.005194571800529957,0.291482862085104,0.02035780716687441,0.05088023655116558,0.5713637294247746,0.3663008213043213,,0.22865128982812166,0.10151464305818081,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p2-11-4-15.pddl,concrete,timed out,1800.1279907524586,concrete_asp,,,,,,,0.5415956862270832,,,0.20826134085655212,,,,,,,,,,,,,,39,,,
barman-sat14-strips,p2-11-4-15.pddl,lama,success,5.085927627980709,total,3.086996,,,,,,,,3.078268,,,,,,,,,,,,,204,,,,,
barman-sat14-strips,p2-11-5-15.pddl,abstract,timed out,1800.1288232179359,abstract_asp,,0.34445926267653704,0.005180970765650272,0.3030168265104294,0.020669675432145596,0.052745274268090725,0.6134079806506634,0.38036729395389557,,0.25384486746042967,0.11663060914725065,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p2-11-5-15.pddl,concrete,timed out,1800.139049881138,concrete_asp,,,,,,,0.590037670917809,,,0.23351912293583155,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-11-5-15.pddl,lama,success,3.659477323293686,total,1.86622,,,,,,,,1.862064,,,,,,,,,,,,,159,,,,,
barman-sat14-strips,p2-11-5-16.pddl,abstract,timed out,1800.1273638624698,abstract_asp,,0.4988427544012666,0.005537308752536774,0.2722122576087713,0.020896069705486298,0.06325853802263737,0.6279458850622177,0.41377716697752476,,0.2686143359169364,0.1267650406807661,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p2-11-5-16.pddl,concrete,timed out,1800.1389148123562,concrete_asp,,,,,,,0.5927934795618057,,,0.24913173913955688,,,,,,,,,,,,,,41,,,
barman-sat14-strips,p2-11-5-16.pddl,lama,success,4.605819787830114,total,2.821305,,,,,,,,2.815948,,,,,,,,,,,,,218,,,,,
barman-sat14-strips,p2-11-5-17.pddl,abstract,timed out,1800.1429914534092,abstract_asp,,0.3577107712626457,0.0059321969747543335,0.3283848240971565,0.0271342433989048,0.06764896586537361,0.6854648627340794,0.6130533218383789,,0.28655679896473885,0.256195355206728,,,,,,11,0,,,34,,35,,3,shot,
barman-sat14-strips,p2-11-5-17.pddl,concrete,timed out,1800.137445230037,concrete_asp,,,,,,,0.6156784482300282,,,0.2703956514596939,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p2-11-5-17.pddl,lama,success,5.620004028081894,total,3.845666,,,,,,,,3.83737,,,,,,,,,,,,,235,,,,,
barman-sat14-strips,p3-10-4-13.pddl,abstract,timed out,1800.1268106661737,abstract_asp,,0.32103443518280983,0.005179882049560547,0.22082797437906265,0.01906360313296318,0.048703309148550034,0.4572662301361561,0.3360634483397007,,0.18473833054304123,0.08668091148138046,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p3-10-4-13.pddl,concrete,timed out,1800.133214250207,concrete_asp,,,,,,,0.48979345336556435,,,0.17438830435276031,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p3-10-4-13.pddl,lama,success,5.23893278837204,total,3.507241,,,,,,,,3.501387,,,,,,,,,,,,,223,,,,,
barman-sat14-strips,p3-11-4-15.pddl,abstract,timed out,1800.122672058642,abstract_asp,,0.3410612493753433,0.0050933100283145905,0.27036523446440697,0.020395427942276,0.05080574005842209,0.5582727082073689,0.3613993637263775,,0.22833018377423286,0.1017361544072628,,,,,,2,0,,,36,,37,,2,hand,
barman-sat14-strips,p3-11-4-15.pddl,concrete,timed out,1800.128935456276,concrete_asp,,,,,,,0.5443763993680477,,,0.21304094046354294,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p3-11-4-15.pddl,lama,success,6.115712393075228,total,4.559304,,,,,,,,4.551992,,,,,,,,,,,,,262,,,,,
barman-sat14-strips,p3-11-5-15.pddl,abstract,timed out,1800.1255319416523,abstract_asp,,0.33742742240428925,0.00513148307800293,0.28360843285918236,0.020407941192388535,0.05289220064878464,0.5913737937808037,0.37484709173440933,,0.24963080883026123,0.11334267258644104,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p3-11-5-15.pddl,concrete,timed out,1800.136482863687,concrete_asp,,,,,,,0.6056988006457686,,,0.23754793778061867,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p3-11-5-15.pddl,lama,success,5.02267437428236,total,3.269509,,,,,,,,3.260666,,,,,,,,,,,,,222,,,,,
barman-sat14-strips,p3-11-5-16.pddl,abstract,timed out,1800.1263836696744,abstract_asp,,0.3251689560711384,0.005254972726106644,0.25779277831315994,0.026140324771404266,0.06351784989237785,0.5689038001000881,0.5590510703623295,,0.26681938767433167,0.23489217832684517,,,,,,11,0,,,31,,32,,3,shot,
barman-sat14-strips,p3-11-5-16.pddl,concrete,timed out,1800.1348209790885,concrete_asp,,,,,,,0.6366769038140774,,,0.25142212212085724,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p3-11-5-16.pddl,lama,success,5.515340272337198,total,3.85235,,,,,,,,3.845168,,,,,,,,,,,,,196,,,,,
barman-sat14-strips,p3-11-5-17.pddl,abstract,timed out,1800.139756347984,abstract_asp,,0.3560269782319665,0.0057141222059726715,0.3040359038859606,0.02665999997407198,0.06994565110653639,0.6631493009626865,0.6088885860517621,,0.3026972468942404,0.25349948555231094,,,,,,11,0,,,31,,32,,3,shot,
barman-sat14-strips,p3-11-5-17.pddl,concrete,timed out,1800.133352138102,concrete_asp,,,,,,,0.6647870950400829,,,0.26832618564367294,,,,,,,,,,,,,,39,,,
barman-sat14-strips,p3-11-5-17.pddl,lama,success,7.955008689314127,total,5.484468,,,,,,,,5.477194,,,,,,,,,,,,,310,,,,,
barman-sat14-strips,p4-11-4-14.pddl,abstract,timed out,1800.1276894323528,abstract_asp,,0.3241655230522156,0.005123518407344818,0.23268458619713783,0.020141642540693283,0.04994220286607742,0.49381040036678314,0.3551420345902443,,0.2062373235821724,0.09653622284531593,,,,,,2,0,,,33,,34,,2,hand,
barman-sat14-strips,p4-11-4-14.pddl,concrete,timed out,1800.130809750408,concrete_asp,,,,,,,0.5357980690896511,,,0.19632479175925255,,,,,,,,,,,,,,47,,,
barman-sat14-strips,p4-11-4-14.pddl,lama,success,3.0349528677761555,total,1.292846,,,,,,,,1.285092,,,,,,,,,,,,,212,,,,,
barman-sat14-strips,p4-11-4-15.pddl,abstract,timed out,1800.0389119889587,abstract_asp,,0.3250298025086522,0.005166877992451191,0.23736990243196487,0.020363586954772472,0.051526435650885105,0.5055756578221917,0.3595086373388767,,0.22540272772312164,0.10263426508754492,,,,,,2,0,,,32,,33,,2,hand,
barman-sat14-strips,p4-11-4-15.pddl,concrete,timed out,1800.133562002331,concrete_asp,,,,,,,0.6114968955516815,,,0.21494590491056442,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p4-11-4-15.pddl,lama,success,779.6136667355895,total,777.815111,,,,,,,,777.807951,,,,,,,,,,,,,234,,,,,
barman-sat14-strips,p4-11-5-15.pddl,abstract,timed out,1800.1274799536914,abstract_asp,,0.34060267731547356,0.005147011950612068,0.28721495997160673,0.020346482284367085,0.05265470873564482,0.6047610128298402,0.3808988705277443,,0.2530832588672638,0.11448648013174534,,,,,,2,0,,,36,,37,,2,hand,
barman-sat14-strips,p4-11-5-15.pddl,concrete,timed out,1800.1351689696312,concrete_asp,,,,,,,0.6211315840482712,,,0.2354782447218895,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p4-11-5-15.pddl,lama,success,4.846001103520393,total,3.247885,,,,,,,,3.241421,,,,,,,,,,,,,223,,,,,
barman-sat14-strips,p5-10-4-13.pddl,abstract,timed out,1800.0326918512583,abstract_asp,,0.3423665538430214,0.00513046607375145,0.2661028690636158,0.019032049924135208,0.0478978157043457,0.520979467779398,0.3354951851069927,,0.1901259459555149,0.08771232888102531,,,,,,2,0,,,37,,38,,2,hand,
barman-sat14-strips,p5-10-4-13.pddl,concrete,timed out,1800.0711708404124,concrete_asp,,,,,,,0.5534251146018505,,,0.1773325800895691,,,,,,,,,,,,,,45,,,
barman-sat14-strips,p5-10-4-13.pddl,lama,success,3.117222733795643,total,1.059534,,,,,,,,1.055414,,,,,,,,,,,,,203,,,,,
barman-sat14-strips,p5-11-4-15.pddl,abstract,timed out,1800.1251096725464,abstract_asp,,0.349130604416132,0.005170091986656189,0.2876470871269703,0.020509064197540283,0.05089056119322777,0.580143004655838,0.36524464562535286,,0.22868726029992104,0.10224489122629166,,,,,,2,0,,,35,,36,,2,hand,
barman-sat14-strips,p5-11-4-15.pddl,concrete,timed out,1800.1325854696333,concrete_asp,,,,,,,0.5619135648012161,,,0.21269257366657257,,,,,,,,,,,,,,41,,,
barman-sat14-strips,p5-11-4-15.pddl,lama,success,3.346312265843153,total,1.557237,,,,,,,,1.548662,,,,,,,,,,,,,217,,,,,
barman-sat14-strips,p5-11-5-15.pddl,abstract,timed out,1800.12730520498,abstract_asp,,0.33681077510118484,0.005188640207052231,0.2783807450905442,0.02047680225223303,0.05296359118074179,0.5919002098962665,0.3796486984938383,,0.2555703818798065,0.11706101801246405,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p5-11-5-15.pddl,concrete,timed out,1800.2021720670164,concrete_asp,,,,,,,0.6283399984240532,,,0.23743915185332298,,,,,,,,,,,,,,44,,,
barman-sat14-strips,p5-11-5-15.pddl,lama,success,5.454457338899374,total,3.326169,,,,,,,,3.322283,,,,,,,,,,,,,238,,,,,
barman-sat14-strips,p5-11-5-16.pddl,abstract,timed out,1800.1291642226279,abstract_asp,,0.34944192320108414,0.005248277448117733,0.31113934237509966,0.020499233156442642,0.06038609426468611,0.6583034060895443,0.3955550892278552,,0.2692640461027622,0.12340927962213755,,,,,,2,0,,,34,,35,,2,hand,
barman-sat14-strips,p5-11-5-16.pddl,concrete,timed out,1800.1368274725974,concrete_asp,,,,,,,0.6536323092877865,,,0.25116950646042824,,,,,,,,,,,,,,42,,,
barman-sat14-strips,p5-11-5-16.pddl,lama,success,3.536342293024063,total,1.74301,,,,,,,,1.734978,,,,,,,,,,,,,187,,,,,
childsnack-sat14-strips,child-snack_pfile05-2.pddl,abstract,timed out,1800.143069036305,abstract_solving,,0.18750233203172684,0.002577703446149826,0.18036719411611557,0.028520911931991577,0.022792764008045197,0.3539631627500057,0.20591266825795174,,0.12149976566433907,0.011990860104560852,15.839886873960495,,,,,5,0,10,0,15,,16,11,13,sandwich,
childsnack-sat14-strips,child-snack_pfile05-2.pddl,concrete,timed out,1800.1211907826364,concrete_asp,,,,,,,0.45240015536546707,,,0.11531917378306389,,,,,,,,,,,,,,13,,,
childsnack-sat14-strips,child-snack_pfile05-2.pddl,lama,success,2.2469268068671227,total,0.4844,,,,,,,,0.477051,,,,,,,,,,,,,56,,,,,
childsnack-sat14-strips,child-snack_pfile05.pddl,abstract,timed out,1800.1459912098944,abstract_solving,,0.18303948268294334,0.0026132650673389435,0.1802041083574295,0.02833573892712593,0.022950518876314163,0.3537798635661602,0.20782950147986412,,0.11940275505185127,0.011784631758928299,27.230207853019238,,,,,5,0,10,0,15,,16,11,13,sandwich,
childsnack-sat14-strips,child-snack_pfile05.pddl,concrete,timed out,1800.1187561415136,concrete_asp,,,,,,,0.43672819808125496,,,0.1170961782336235,,,,,,,,,,,,,,13,,,
childsnack-sat14-strips,child-snack_pfile05.pddl,lama,success,2.1456257700920105,total,0.462902,,,,,,,,0.456763,,,,,,,,,,,,,53,,,,,
childsnack-sat14-strips,child-snack_pfile06-2.pddl,abstract,timed out,1800.1654286719859,abstract_solving,,0.2005763566121459,0.00270912516862154,0.23632241319864988,0.032729072496294975,0.023441600613296032,0.4573821844533086,0.20989836566150188,,0.16123021114617586,0.013319072313606739,105.72189215943217,,,,,5,0,11,0,16,,17,12,15,sandwich,
